"value" "sum_stat" "response" "condition" "model" "graph" "time" "instruction"
"743" 0.110189900914232 "middle_mean" "lower" 52 "normal" 5 1 2
"744" 0.110412867402402 "slow_mean" "lower" 52 "normal" 5 1 2
"745" 0.100700552998863 "fast_mean" "upper" 53 "normal" 5 1 2
"746" 0.100016262148634 "middle_mean" "upper" 53 "normal" 5 1 2
"747" 0.103258810425876 "slow_mean" "upper" 53 "normal" 5 1 2
"748" 0.106726912831998 "fast_mean" "lower" 53 "normal" 5 1 2
"749" 0.111240374552657 "middle_mean" "lower" 53 "normal" 5 1 2
"750" 0.111708112964696 "slow_mean" "lower" 53 "normal" 5 1 2
"751" 0.101131451491935 "fast_mean" "upper" 54 "normal" 5 1 2
"752" 0.100265433561467 "middle_mean" "upper" 54 "normal" 5 1 2
"753" 0.104025500958722 "slow_mean" "upper" 54 "normal" 5 1 2
"754" 0.107048464541915 "fast_mean" "lower" 54 "normal" 5 1 2
"755" 0.112241955241264 "middle_mean" "lower" 54 "normal" 5 1 2
"756" 0.113207600270412 "slow_mean" "lower" 54 "normal" 5 1 2
"757" 0.02354919994667 "fast_mean" "upper" 55 "normal" 5 1 1
"758" 0.0228713843164609 "middle_mean" "upper" 55 "normal" 5 1 1
"759" 0.0228641964443828 "slow_mean" "upper" 55 "normal" 5 1 1
"760" 0.0226138502117 "fast_mean" "lower" 55 "normal" 5 1 1
"761" 0.0235718077815382 "middle_mean" "lower" 55 "normal" 5 1 1
"762" 0.0238285063435487 "slow_mean" "lower" 55 "normal" 5 1 1
"763" 0.0235562744574188 "fast_mean" "upper" 56 "normal" 5 1 1
"764" 0.0228632372490321 "middle_mean" "upper" 56 "normal" 5 1 1
"765" 0.0229247628151613 "slow_mean" "upper" 56 "normal" 5 1 1
"766" 0.0226091541031251 "fast_mean" "lower" 56 "normal" 5 1 1
"767" 0.0235391380255421 "middle_mean" "lower" 56 "normal" 5 1 1
"768" 0.0238880234821465 "slow_mean" "lower" 56 "normal" 5 1 1
"769" 0.0235723815536742 "fast_mean" "upper" 57 "normal" 5 1 1
"770" 0.0228565236473172 "middle_mean" "upper" 57 "normal" 5 1 1
"771" 0.0230634385253421 "slow_mean" "upper" 57 "normal" 5 1 1
"772" 0.0223905623806599 "fast_mean" "lower" 57 "normal" 5 1 1
"773" 0.0235541016533181 "middle_mean" "lower" 57 "normal" 5 1 1
"774" 0.0239882988805837 "slow_mean" "lower" 57 "normal" 5 1 1
"775" 0.0236039865098174 "fast_mean" "upper" 58 "normal" 5 1 1
"776" 0.0228890216119696 "middle_mean" "upper" 58 "normal" 5 1 1
"777" 0.0230400138139291 "slow_mean" "upper" 58 "normal" 5 1 1
"778" 0.0223208877478742 "fast_mean" "lower" 58 "normal" 5 1 1
"779" 0.0235090960041298 "middle_mean" "lower" 58 "normal" 5 1 1
"780" 0.0240730311938531 "slow_mean" "lower" 58 "normal" 5 1 1
"781" 0.0235932144050876 "fast_mean" "upper" 59 "normal" 5 1 1
"782" 0.0228960666101334 "middle_mean" "upper" 59 "normal" 5 1 1
"783" 0.0230837712270471 "slow_mean" "upper" 59 "normal" 5 1 1
"784" 0.0222366215472502 "fast_mean" "lower" 59 "normal" 5 1 1
"785" 0.0234260519721045 "middle_mean" "lower" 59 "normal" 5 1 1
"786" 0.0241077393961669 "slow_mean" "lower" 59 "normal" 5 1 1
"787" 0.0236683286407309 "fast_mean" "upper" 60 "normal" 5 1 1
"788" 0.022917639976231 "middle_mean" "upper" 60 "normal" 5 1 1
"789" 0.0230885128372548 "slow_mean" "upper" 60 "normal" 5 1 1
"790" 0.0218894628201292 "fast_mean" "lower" 60 "normal" 5 1 1
"791" 0.0231210203084365 "middle_mean" "lower" 60 "normal" 5 1 1
"792" 0.0240121627585491 "slow_mean" "lower" 60 "normal" 5 1 1
"793" 0.0938323304073372 "fast_mean" "upper" 61 "normal" 6 1 2
"794" 0.0949493925084229 "middle_mean" "upper" 61 "normal" 6 1 2
"795" 0.0990535689003366 "slow_mean" "upper" 61 "normal" 6 1 2
"796" 0.111530907873498 "fast_mean" "lower" 61 "normal" 6 1 2
"797" 0.112223516521201 "middle_mean" "lower" 61 "normal" 6 1 2
"798" 0.109402901822972 "slow_mean" "lower" 61 "normal" 6 1 2
"799" 0.0944812092694909 "fast_mean" "upper" 62 "normal" 6 1 2
"800" 0.0960055626419447 "middle_mean" "upper" 62 "normal" 6 1 2
"801" 0.100427488565317 "slow_mean" "upper" 62 "normal" 6 1 2
"802" 0.112378768074239 "fast_mean" "lower" 62 "normal" 6 1 2
"803" 0.113420317524994 "middle_mean" "lower" 62 "normal" 6 1 2
"804" 0.111093737662742 "slow_mean" "lower" 62 "normal" 6 1 2
"805" 0.0952876766907494 "fast_mean" "upper" 63 "normal" 6 1 2
"806" 0.0970898871610707 "middle_mean" "upper" 63 "normal" 6 1 2
"807" 0.10218980449096 "slow_mean" "upper" 63 "normal" 6 1 2
"808" 0.112993500074956 "fast_mean" "lower" 63 "normal" 6 1 2
"809" 0.1149434189206 "middle_mean" "lower" 63 "normal" 6 1 2
"810" 0.113461988741008 "slow_mean" "lower" 63 "normal" 6 1 2
"811" 0.0959999329888378 "fast_mean" "upper" 64 "normal" 6 1 2
"812" 0.097819200681496 "middle_mean" "upper" 64 "normal" 6 1 2
"813" 0.103834130435706 "slow_mean" "upper" 64 "normal" 6 1 2
"814" 0.114219031502995 "fast_mean" "lower" 64 "normal" 6 1 2
"815" 0.11660095998732 "middle_mean" "lower" 64 "normal" 6 1 2
"816" 0.115476771539073 "slow_mean" "lower" 64 "normal" 6 1 2
"817" 0.0966793480856527 "fast_mean" "upper" 65 "normal" 6 1 2
"818" 0.0987503034107042 "middle_mean" "upper" 65 "normal" 6 1 2
"819" 0.105422341219287 "slow_mean" "upper" 65 "normal" 6 1 2
"820" 0.115123300194118 "fast_mean" "lower" 65 "normal" 6 1 2
"821" 0.118629230893078 "middle_mean" "lower" 65 "normal" 6 1 2
"822" 0.118548634403127 "slow_mean" "lower" 65 "normal" 6 1 2
"823" 0.0973341290691725 "fast_mean" "upper" 66 "normal" 6 1 2
"824" 0.0994953159135268 "middle_mean" "upper" 66 "normal" 6 1 2
"825" 0.106693388006228 "slow_mean" "upper" 66 "normal" 6 1 2
"826" 0.116587638191343 "fast_mean" "lower" 66 "normal" 6 1 2
"827" 0.120688827967599 "middle_mean" "lower" 66 "normal" 6 1 2
"828" 0.12189133032931 "slow_mean" "lower" 66 "normal" 6 1 2
"829" 0.0232110012997605 "fast_mean" "upper" 67 "normal" 6 1 1
"830" 0.0225452669992782 "middle_mean" "upper" 67 "normal" 6 1 1
"831" 0.0226391394820589 "slow_mean" "upper" 67 "normal" 6 1 1
"832" 0.0229681688279476 "fast_mean" "lower" 67 "normal" 6 1 1
"833" 0.0240028023073806 "middle_mean" "lower" 67 "normal" 6 1 1
"834" 0.024246807994055 "slow_mean" "lower" 67 "normal" 6 1 1
"835" 0.0232027874686912 "fast_mean" "upper" 68 "normal" 6 1 1
"836" 0.0225867722333183 "middle_mean" "upper" 68 "normal" 6 1 1
"837" 0.0228018762329062 "slow_mean" "upper" 68 "normal" 6 1 1
"838" 0.0229514536485623 "fast_mean" "lower" 68 "normal" 6 1 1
"839" 0.0240799504926238 "middle_mean" "lower" 68 "normal" 6 1 1
"840" 0.0244106503468686 "slow_mean" "lower" 68 "normal" 6 1 1
"841" 0.023279967259193 "fast_mean" "upper" 69 "normal" 6 1 1
"842" 0.0226234227131174 "middle_mean" "upper" 69 "normal" 6 1 1
"843" 0.023034099182748 "slow_mean" "upper" 69 "normal" 6 1 1
"844" 0.0227675635833768 "fast_mean" "lower" 69 "normal" 6 1 1
"845" 0.0240301919739883 "middle_mean" "lower" 69 "normal" 6 1 1
"846" 0.0245626481736827 "slow_mean" "lower" 69 "normal" 6 1 1
"847" 0.0232624959354149 "fast_mean" "upper" 70 "normal" 6 1 1
"848" 0.0226996257636543 "middle_mean" "upper" 70 "normal" 6 1 1
"849" 0.0231421722605971 "slow_mean" "upper" 70 "normal" 6 1 1
"850" 0.0228607431809793 "fast_mean" "lower" 70 "normal" 6 1 1
"851" 0.0240381652720615 "middle_mean" "lower" 70 "normal" 6 1 1
"852" 0.0247730835043061 "slow_mean" "lower" 70 "normal" 6 1 1
"853" 0.023303891265419 "fast_mean" "upper" 71 "normal" 6 1 1
"854" 0.0227538338732756 "middle_mean" "upper" 71 "normal" 6 1 1
"855" 0.0232796283705768 "slow_mean" "upper" 71 "normal" 6 1 1
"856" 0.0226286619696464 "fast_mean" "lower" 71 "normal" 6 1 1
"857" 0.0239692697009227 "middle_mean" "lower" 71 "normal" 6 1 1
"858" 0.0249216671228994 "slow_mean" "lower" 71 "normal" 6 1 1
"859" 0.0234060110754965 "fast_mean" "upper" 72 "normal" 6 1 1
"860" 0.0227835785074682 "middle_mean" "upper" 72 "normal" 6 1 1
"861" 0.0232935281872635 "slow_mean" "upper" 72 "normal" 6 1 1
"862" 0.0223847887266325 "fast_mean" "lower" 72 "normal" 6 1 1
"863" 0.0238692753135903 "middle_mean" "lower" 72 "normal" 6 1 1
"864" 0.0249102784674892 "slow_mean" "lower" 72 "normal" 6 1 1
"865" 0.107748999888563 "fast_mean" "upper" 1 "t" 1 1 2
"866" 0.102868404743332 "middle_mean" "upper" 1 "t" 1 1 2
"867" 0.102276296727011 "slow_mean" "upper" 1 "t" 1 1 2
"868" 0.096495851348464 "fast_mean" "lower" 1 "t" 1 1 2
"869" 0.101712771299584 "middle_mean" "lower" 1 "t" 1 1 2
"870" 0.102535681774959 "slow_mean" "lower" 1 "t" 1 1 2
"871" 0.107359963113296 "fast_mean" "upper" 2 "t" 1 1 2
"872" 0.10285033255888 "middle_mean" "upper" 2 "t" 1 1 2
"873" 0.101910322633021 "slow_mean" "upper" 2 "t" 1 1 2
"874" 0.0959092763004552 "fast_mean" "lower" 2 "t" 1 1 2
"875" 0.101376068211587 "middle_mean" "lower" 2 "t" 1 1 2
"876" 0.102450300693774 "slow_mean" "lower" 2 "t" 1 1 2
"877" 0.107357421243224 "fast_mean" "upper" 3 "t" 1 1 2
"878" 0.102490066547245 "middle_mean" "upper" 3 "t" 1 1 2
"879" 0.101592148784967 "slow_mean" "upper" 3 "t" 1 1 2
"880" 0.0953912504960959 "fast_mean" "lower" 3 "t" 1 1 2
"881" 0.100855332467777 "middle_mean" "lower" 3 "t" 1 1 2
"882" 0.101729979648786 "slow_mean" "lower" 3 "t" 1 1 2
"883" 0.107055558835699 "fast_mean" "upper" 4 "t" 1 1 2
"884" 0.102470415903468 "middle_mean" "upper" 4 "t" 1 1 2
"885" 0.101184520141091 "slow_mean" "upper" 4 "t" 1 1 2
"886" 0.0945949404232168 "fast_mean" "lower" 4 "t" 1 1 2
"887" 0.10013782221167 "middle_mean" "lower" 4 "t" 1 1 2
"888" 0.101649169294442 "slow_mean" "lower" 4 "t" 1 1 2
"889" 0.107016348109501 "fast_mean" "upper" 5 "t" 1 1 2
"890" 0.102024216982178 "middle_mean" "upper" 5 "t" 1 1 2
"891" 0.100746501659956 "slow_mean" "upper" 5 "t" 1 1 2
"892" 0.093810172265415 "fast_mean" "lower" 5 "t" 1 1 2
"893" 0.0996672540481785 "middle_mean" "lower" 5 "t" 1 1 2
"894" 0.101018616823564 "slow_mean" "lower" 5 "t" 1 1 2
"895" 0.106890048165096 "fast_mean" "upper" 6 "t" 1 1 2
"896" 0.101822906993018 "middle_mean" "upper" 6 "t" 1 1 2
"897" 0.100380877944568 "slow_mean" "upper" 6 "t" 1 1 2
"898" 0.0923501581667018 "fast_mean" "lower" 6 "t" 1 1 2
"899" 0.0988258600444348 "middle_mean" "lower" 6 "t" 1 1 2
"900" 0.0998301259155848 "slow_mean" "lower" 6 "t" 1 1 2
"901" 0.0241998534072952 "fast_mean" "upper" 7 "t" 1 1 1
"902" 0.0233967641636066 "middle_mean" "upper" 7 "t" 1 1 1
"903" 0.0232235789294958 "slow_mean" "upper" 7 "t" 1 1 1
"904" 0.0219743621294242 "fast_mean" "lower" 7 "t" 1 1 1
"905" 0.0229156694285992 "middle_mean" "lower" 7 "t" 1 1 1
"906" 0.0230676828413177 "slow_mean" "lower" 7 "t" 1 1 1
"907" 0.0241991137129966 "fast_mean" "upper" 8 "t" 1 1 1
"908" 0.0233356819461775 "middle_mean" "upper" 8 "t" 1 1 1
"909" 0.02312249384313 "slow_mean" "upper" 8 "t" 1 1 1
"910" 0.0218936663976269 "fast_mean" "lower" 8 "t" 1 1 1
"911" 0.0227999845080923 "middle_mean" "lower" 8 "t" 1 1 1
"912" 0.0229953900811669 "slow_mean" "lower" 8 "t" 1 1 1
"913" 0.0241441840612783 "fast_mean" "upper" 9 "t" 1 1 1
"914" 0.0232870212062989 "middle_mean" "upper" 9 "t" 1 1 1
"915" 0.0230490396225664 "slow_mean" "upper" 9 "t" 1 1 1
"916" 0.0218132145637224 "fast_mean" "lower" 9 "t" 1 1 1
"917" 0.0227030631948842 "middle_mean" "lower" 9 "t" 1 1 1
"918" 0.022868622476378 "slow_mean" "lower" 9 "t" 1 1 1
"919" 0.0240973228053464 "fast_mean" "upper" 10 "t" 1 1 1
"920" 0.0231921105668613 "middle_mean" "upper" 10 "t" 1 1 1
"921" 0.0229620039187615 "slow_mean" "upper" 10 "t" 1 1 1
"922" 0.0216420430405745 "fast_mean" "lower" 10 "t" 1 1 1
"923" 0.0226654223636759 "middle_mean" "lower" 10 "t" 1 1 1
"924" 0.0227430310031252 "slow_mean" "lower" 10 "t" 1 1 1
"925" 0.0240960003220261 "fast_mean" "upper" 11 "t" 1 1 1
"926" 0.0231359010110361 "middle_mean" "upper" 11 "t" 1 1 1
"927" 0.0228462550497386 "slow_mean" "upper" 11 "t" 1 1 1
"928" 0.0215157475660403 "fast_mean" "lower" 11 "t" 1 1 1
"929" 0.0224326973761239 "middle_mean" "lower" 11 "t" 1 1 1
"930" 0.0226498779386598 "slow_mean" "lower" 11 "t" 1 1 1
"931" 0.0240835789955711 "fast_mean" "upper" 12 "t" 1 1 1
"932" 0.023064328512771 "middle_mean" "upper" 12 "t" 1 1 1
"933" 0.022755060917331 "slow_mean" "upper" 12 "t" 1 1 1
"934" 0.0211411765859751 "fast_mean" "lower" 12 "t" 1 1 1
"935" 0.0222343375775096 "middle_mean" "lower" 12 "t" 1 1 1
"936" 0.0225403364580648 "slow_mean" "lower" 12 "t" 1 1 1
"937" 0.11171783964817 "fast_mean" "upper" 13 "t" 2 1 2
"938" 0.105824602932452 "middle_mean" "upper" 13 "t" 2 1 2
"939" 0.103421327021973 "slow_mean" "upper" 13 "t" 2 1 2
"940" 0.0923000405245453 "fast_mean" "lower" 13 "t" 2 1 2
"941" 0.098054464766785 "middle_mean" "lower" 13 "t" 2 1 2
"942" 0.0999952949462574 "slow_mean" "lower" 13 "t" 2 1 2
"943" 0.111371602829127 "fast_mean" "upper" 14 "t" 2 1 2
"944" 0.105228794855039 "middle_mean" "upper" 14 "t" 2 1 2
"945" 0.102503147408935 "slow_mean" "upper" 14 "t" 2 1 2
"946" 0.0917470862907061 "fast_mean" "lower" 14 "t" 2 1 2
"947" 0.0972186428551651 "middle_mean" "lower" 14 "t" 2 1 2
"948" 0.0991128124198809 "slow_mean" "lower" 14 "t" 2 1 2
"949" 0.110904227435446 "fast_mean" "upper" 15 "t" 2 1 2
"950" 0.104479633779788 "middle_mean" "upper" 15 "t" 2 1 2
"951" 0.101693538073995 "slow_mean" "upper" 15 "t" 2 1 2
"952" 0.0909715001812429 "fast_mean" "lower" 15 "t" 2 1 2
"953" 0.0961281815751616 "middle_mean" "lower" 15 "t" 2 1 2
"954" 0.0976603635726247 "slow_mean" "lower" 15 "t" 2 1 2
"955" 0.110524830223582 "fast_mean" "upper" 16 "t" 2 1 2
"956" 0.103973040379491 "middle_mean" "upper" 16 "t" 2 1 2
"957" 0.100698433142289 "slow_mean" "upper" 16 "t" 2 1 2
"958" 0.089832928079618 "fast_mean" "lower" 16 "t" 2 1 2
"959" 0.0950575775083802 "middle_mean" "lower" 16 "t" 2 1 2
"960" 0.0966129065146139 "slow_mean" "lower" 16 "t" 2 1 2
"961" 0.110090658262849 "fast_mean" "upper" 17 "t" 2 1 2
"962" 0.103350368972166 "middle_mean" "upper" 17 "t" 2 1 2
"963" 0.0997045428599033 "slow_mean" "upper" 17 "t" 2 1 2
"964" 0.0885106523316034 "fast_mean" "lower" 17 "t" 2 1 2
"965" 0.0936071766396029 "middle_mean" "lower" 17 "t" 2 1 2
"966" 0.0949798268459217 "slow_mean" "lower" 17 "t" 2 1 2
"967" 0.109861136956723 "fast_mean" "upper" 18 "t" 2 1 2
"968" 0.102890573046478 "middle_mean" "upper" 18 "t" 2 1 2
"969" 0.0984421216518835 "slow_mean" "upper" 18 "t" 2 1 2
"970" 0.0869369986350469 "fast_mean" "lower" 18 "t" 2 1 2
"971" 0.091950919074846 "middle_mean" "lower" 18 "t" 2 1 2
"972" 0.0929021408623835 "slow_mean" "lower" 18 "t" 2 1 2
"973" 0.0245385576189308 "fast_mean" "upper" 19 "t" 2 1 1
"974" 0.0236669224071094 "middle_mean" "upper" 19 "t" 2 1 1
"975" 0.0234329458924077 "slow_mean" "upper" 19 "t" 2 1 1
"976" 0.0216373271398171 "fast_mean" "lower" 19 "t" 2 1 1
"977" 0.0225854589380476 "middle_mean" "lower" 19 "t" 2 1 1
"978" 0.0226599911362439 "slow_mean" "lower" 19 "t" 2 1 1
"979" 0.024516792363331 "fast_mean" "upper" 20 "t" 2 1 1
"980" 0.0235821769070815 "middle_mean" "upper" 20 "t" 2 1 1
"981" 0.0232599120557617 "slow_mean" "upper" 20 "t" 2 1 1
"982" 0.0215677737456502 "fast_mean" "lower" 20 "t" 2 1 1
"983" 0.0224538851433084 "middle_mean" "lower" 20 "t" 2 1 1
"984" 0.0225147202660975 "slow_mean" "lower" 20 "t" 2 1 1
"985" 0.0244311877762839 "fast_mean" "upper" 21 "t" 2 1 1
"986" 0.0234869606934192 "middle_mean" "upper" 21 "t" 2 1 1
"987" 0.0230886545096482 "slow_mean" "upper" 21 "t" 2 1 1
"988" 0.0214709836492683 "fast_mean" "lower" 21 "t" 2 1 1
"989" 0.0222848312045763 "middle_mean" "lower" 21 "t" 2 1 1
"990" 0.0223042405550463 "slow_mean" "lower" 21 "t" 2 1 1
"991" 0.0243790536024888 "fast_mean" "upper" 22 "t" 2 1 1
"992" 0.0233698500832762 "middle_mean" "upper" 22 "t" 2 1 1
"993" 0.0229196632288393 "slow_mean" "upper" 22 "t" 2 1 1
"994" 0.0213477296609789 "fast_mean" "lower" 22 "t" 2 1 1
"995" 0.0221543664000331 "middle_mean" "lower" 22 "t" 2 1 1
"996" 0.022143457002008 "slow_mean" "lower" 22 "t" 2 1 1
"997" 0.0243289681686047 "fast_mean" "upper" 23 "t" 2 1 1
"998" 0.0232978868841405 "middle_mean" "upper" 23 "t" 2 1 1
"999" 0.0227258277423233 "slow_mean" "upper" 23 "t" 2 1 1
"1000" 0.0210755830195755 "fast_mean" "lower" 23 "t" 2 1 1
"1001" 0.0219813150725233 "middle_mean" "lower" 23 "t" 2 1 1
"1002" 0.0218744914429054 "slow_mean" "lower" 23 "t" 2 1 1
"1003" 0.024317624495646 "fast_mean" "upper" 24 "t" 2 1 1
"1004" 0.0231897327002529 "middle_mean" "upper" 24 "t" 2 1 1
"1005" 0.0225527959802775 "slow_mean" "upper" 24 "t" 2 1 1
"1006" 0.0208703329750729 "fast_mean" "lower" 24 "t" 2 1 1
"1007" 0.0217704677672617 "middle_mean" "lower" 24 "t" 2 1 1
"1008" 0.0216345975529237 "slow_mean" "lower" 24 "t" 2 1 1
"1009" 0.115770280568486 "fast_mean" "upper" 25 "t" 3 1 2
"1010" 0.108871743640769 "middle_mean" "upper" 25 "t" 3 1 2
"1011" 0.104990910429257 "slow_mean" "upper" 25 "t" 3 1 2
"1012" 0.0884769231741097 "fast_mean" "lower" 25 "t" 3 1 2
"1013" 0.0941010020387673 "middle_mean" "lower" 25 "t" 3 1 2
"1014" 0.0970129449487189 "slow_mean" "lower" 25 "t" 3 1 2
"1015" 0.115060555909743 "fast_mean" "upper" 26 "t" 3 1 2
"1016" 0.107865379987716 "middle_mean" "upper" 26 "t" 3 1 2
"1017" 0.103544734401746 "slow_mean" "upper" 26 "t" 3 1 2
"1018" 0.0876955510392005 "fast_mean" "lower" 26 "t" 3 1 2
"1019" 0.0928771149889014 "middle_mean" "lower" 26 "t" 3 1 2
"1020" 0.0954033040903881 "slow_mean" "lower" 26 "t" 3 1 2
"1021" 0.11432713281094 "fast_mean" "upper" 27 "t" 3 1 2
"1022" 0.106986229822543 "middle_mean" "upper" 27 "t" 3 1 2
"1023" 0.101734670312149 "slow_mean" "upper" 27 "t" 3 1 2
"1024" 0.0866439913320211 "fast_mean" "lower" 27 "t" 3 1 2
"1025" 0.0914060859811808 "middle_mean" "lower" 27 "t" 3 1 2
"1026" 0.0931136343957101 "slow_mean" "lower" 27 "t" 3 1 2
"1027" 0.113806537439081 "fast_mean" "upper" 28 "t" 3 1 2
"1028" 0.105852076857077 "middle_mean" "upper" 28 "t" 3 1 2
"1029" 0.100117855993171 "slow_mean" "upper" 28 "t" 3 1 2
"1030" 0.0857365114056827 "fast_mean" "lower" 28 "t" 3 1 2
"1031" 0.089873757492471 "middle_mean" "lower" 28 "t" 3 1 2
"1032" 0.0910042021260133 "slow_mean" "lower" 28 "t" 3 1 2
"1033" 0.113183652663024 "fast_mean" "upper" 29 "t" 3 1 2
"1034" 0.104934869290293 "middle_mean" "upper" 29 "t" 3 1 2
"1035" 0.0982270126842483 "slow_mean" "upper" 29 "t" 3 1 2
"1036" 0.0843162764996717 "fast_mean" "lower" 29 "t" 3 1 2
"1037" 0.0880475518843134 "middle_mean" "lower" 29 "t" 3 1 2
"1038" 0.0885783748915758 "slow_mean" "lower" 29 "t" 3 1 2
"1039" 0.112746659559822 "fast_mean" "upper" 30 "t" 3 1 2
"1040" 0.104044819678347 "middle_mean" "upper" 30 "t" 3 1 2
"1041" 0.0966446895777458 "slow_mean" "upper" 30 "t" 3 1 2
"1042" 0.0824821463627961 "fast_mean" "lower" 30 "t" 3 1 2
"1043" 0.0857212500031157 "middle_mean" "lower" 30 "t" 3 1 2
"1044" 0.0855299379437457 "slow_mean" "lower" 30 "t" 3 1 2
"1045" 0.0248825629080562 "fast_mean" "upper" 31 "t" 3 1 1
"1046" 0.024003511977935 "middle_mean" "upper" 31 "t" 3 1 1
"1047" 0.0236557303512335 "slow_mean" "upper" 31 "t" 3 1 1
"1048" 0.02131859606235 "fast_mean" "lower" 31 "t" 3 1 1
"1049" 0.0221914814204745 "middle_mean" "lower" 31 "t" 3 1 1
"1050" 0.0222698003542604 "slow_mean" "lower" 31 "t" 3 1 1
"1051" 0.0248017946528884 "fast_mean" "upper" 32 "t" 3 1 1
"1052" 0.023854813960609 "middle_mean" "upper" 32 "t" 3 1 1
"1053" 0.0234136213452414 "slow_mean" "upper" 32 "t" 3 1 1
"1054" 0.0212609786534135 "fast_mean" "lower" 32 "t" 3 1 1
"1055" 0.0220577503085989 "middle_mean" "lower" 32 "t" 3 1 1
"1056" 0.0219986668980153 "slow_mean" "lower" 32 "t" 3 1 1
"1057" 0.0247174164296677 "fast_mean" "upper" 33 "t" 3 1 1
"1058" 0.0237069357106954 "middle_mean" "upper" 33 "t" 3 1 1
"1059" 0.023120346365136 "slow_mean" "upper" 33 "t" 3 1 1
"1060" 0.0210636805593238 "fast_mean" "lower" 33 "t" 3 1 1
"1061" 0.0219073190098004 "middle_mean" "lower" 33 "t" 3 1 1
"1062" 0.0217653212511016 "slow_mean" "lower" 33 "t" 3 1 1
"1063" 0.0246414697676087 "fast_mean" "upper" 34 "t" 3 1 1
"1064" 0.0235679272850431 "middle_mean" "upper" 34 "t" 3 1 1
"1065" 0.0228970417954499 "slow_mean" "upper" 34 "t" 3 1 1
"1066" 0.020970423847293 "fast_mean" "lower" 34 "t" 3 1 1
"1067" 0.0216516226721782 "middle_mean" "lower" 34 "t" 3 1 1
"1068" 0.0214642610158827 "slow_mean" "lower" 34 "t" 3 1 1
"1069" 0.0246257153671558 "fast_mean" "upper" 35 "t" 3 1 1
"1070" 0.023468233551923 "middle_mean" "upper" 35 "t" 3 1 1
"1071" 0.0226045925688979 "slow_mean" "upper" 35 "t" 3 1 1
"1072" 0.0206963593574907 "fast_mean" "lower" 35 "t" 3 1 1
"1073" 0.0214420221252488 "middle_mean" "lower" 35 "t" 3 1 1
"1074" 0.021151859812305 "slow_mean" "lower" 35 "t" 3 1 1
"1075" 0.0245621573259808 "fast_mean" "upper" 36 "t" 3 1 1
"1076" 0.0233292142492536 "middle_mean" "upper" 36 "t" 3 1 1
"1077" 0.022402557796599 "slow_mean" "upper" 36 "t" 3 1 1
"1078" 0.020498028268521 "fast_mean" "lower" 36 "t" 3 1 1
"1079" 0.0211688259985161 "middle_mean" "lower" 36 "t" 3 1 1
"1080" 0.0208329801004208 "slow_mean" "lower" 36 "t" 3 1 1
"1081" 0.104013509325061 "fast_mean" "upper" 37 "t" 4 1 2
"1082" 0.100741422291118 "middle_mean" "upper" 37 "t" 4 1 2
"1083" 0.101311014829009 "slow_mean" "upper" 37 "t" 4 1 2
"1084" 0.100175927904913 "fast_mean" "lower" 37 "t" 4 1 2
"1085" 0.104698590739376 "middle_mean" "lower" 37 "t" 4 1 2
"1086" 0.104559878695174 "slow_mean" "lower" 37 "t" 4 1 2
"1087" 0.103921710367857 "fast_mean" "upper" 38 "t" 4 1 2
"1088" 0.100930502444762 "middle_mean" "upper" 38 "t" 4 1 2
"1089" 0.101475831431814 "slow_mean" "upper" 38 "t" 4 1 2
"1090" 0.100030380653648 "fast_mean" "lower" 38 "t" 4 1 2
"1091" 0.104764339601337 "middle_mean" "lower" 38 "t" 4 1 2
"1092" 0.104814287462445 "slow_mean" "lower" 38 "t" 4 1 2
"1093" 0.103952079940558 "fast_mean" "upper" 39 "t" 4 1 2
"1094" 0.100916861676954 "middle_mean" "upper" 39 "t" 4 1 2
"1095" 0.10166763696248 "slow_mean" "upper" 39 "t" 4 1 2
"1096" 0.0997822116380678 "fast_mean" "lower" 39 "t" 4 1 2
"1097" 0.104915008838841 "middle_mean" "lower" 39 "t" 4 1 2
"1098" 0.105314760958094 "slow_mean" "lower" 39 "t" 4 1 2
"1099" 0.10398655864395 "fast_mean" "upper" 40 "t" 4 1 2
"1100" 0.101031512038428 "middle_mean" "upper" 40 "t" 4 1 2
"1101" 0.101839644474462 "slow_mean" "upper" 40 "t" 4 1 2
"1102" 0.0993483406999516 "fast_mean" "lower" 40 "t" 4 1 2
"1103" 0.105319332663687 "middle_mean" "lower" 40 "t" 4 1 2
"1104" 0.105177610802065 "slow_mean" "lower" 40 "t" 4 1 2
"1105" 0.104215253617497 "fast_mean" "upper" 41 "t" 4 1 2
"1106" 0.101022734161072 "middle_mean" "upper" 41 "t" 4 1 2
"1107" 0.101880460679359 "slow_mean" "upper" 41 "t" 4 1 2
"1108" 0.0985978205388971 "fast_mean" "lower" 41 "t" 4 1 2
"1109" 0.105087801427516 "middle_mean" "lower" 41 "t" 4 1 2
"1110" 0.10609073939413 "slow_mean" "lower" 41 "t" 4 1 2
"1111" 0.104306006446048 "fast_mean" "upper" 42 "t" 4 1 2
"1112" 0.101149573764439 "middle_mean" "upper" 42 "t" 4 1 2
"1113" 0.10192890947293 "slow_mean" "upper" 42 "t" 4 1 2
"1114" 0.0978519386614581 "fast_mean" "lower" 42 "t" 4 1 2
"1115" 0.104636102503802 "middle_mean" "lower" 42 "t" 4 1 2
"1116" 0.106122194383912 "slow_mean" "lower" 42 "t" 4 1 2
"1117" 0.0239518255049414 "fast_mean" "upper" 43 "t" 4 1 1
