"subj" "sess" "dist" "prop" "instr" "resp" "rt" "tr_id" "acc" "block"
"14608" "kr" 3 1 14 1 1 714 18 1 4
"14609" "kr" 3 1 14 1 2 1985 19 0 4
"14610" "kr" 3 1 14 1 1 502 35 1 4
"14611" "kr" 3 1 14 1 1 686 58 1 4
"14612" "kr" 3 1 14 1 1 713 73 1 4
"14613" "kr" 3 1 14 1 1 947 74 1 4
"14614" "kr" 3 2 14 1 1 1131 79 0 4
"14615" "kr" 3 2 14 1 1 686 91 0 4
"14616" "kr" 3 1 14 1 1 961 9 1 7
"14617" "kr" 3 2 14 1 1 617 54 0 7
"14618" "kr" 3 1 14 1 1 634 82 1 7
"14619" "kr" 3 2 14 1 1 522 14 0 8
"14620" "kr" 3 1 14 1 1 1283 100 1 8
"14621" "kr" 4 1 14 1 1 967 18 1 1
"14622" "kr" 4 1 14 1 2 882 28 0 1
"14623" "kr" 4 1 14 1 2 2677 54 0 1
"14624" "kr" 4 1 14 1 2 1925 35 0 2
"14625" "kr" 4 1 14 1 1 2324 47 1 2
"14626" "kr" 4 1 14 1 2 2646 52 0 2
"14627" "kr" 4 2 14 1 1 1268 70 0 2
"14628" "kr" 4 2 14 1 1 1474 77 0 2
"14629" "kr" 4 1 14 1 2 591 2 0 5
"14630" "kr" 4 1 14 1 1 572 31 1 5
"14631" "kr" 4 2 14 1 1 463 57 0 5
"14632" "kr" 4 1 14 1 1 1111 62 1 5
"14633" "kr" 4 2 14 1 2 569 32 1 6
"14634" "kr" 4 1 14 1 1 613 45 1 6
"14635" "kr" 4 2 14 1 1 430 63 0 6
"14636" "kr" 4 1 14 1 1 480 66 1 6
"14637" "kr" 4 2 14 1 1 713 82 0 6
"14638" "kr" 5 1 14 1 1 555 31 1 3
"14639" "kr" 5 1 14 1 1 929 89 1 3
"14640" "kr" 5 1 14 1 1 1647 97 1 3
"14641" "kr" 5 1 14 1 2 617 3 0 4
"14642" "kr" 5 1 14 1 2 2736 54 0 4
"14643" "kr" 5 1 14 1 1 2013 94 1 4
"14644" "kr" 5 2 14 1 1 931 19 0 7
"14645" "kr" 5 2 14 1 1 668 23 0 7
"14646" "kr" 5 1 14 1 1 553 49 1 7
"14647" "kr" 5 1 14 1 1 599 64 1 7
"14648" "kr" 5 2 14 1 1 738 78 0 7
"14649" "kr" 5 1 14 1 1 682 80 1 7
"14650" "kr" 5 2 14 1 1 1423 91 0 7
"14651" "kr" 5 2 14 1 1 785 98 0 7
"14652" "kr" 5 1 14 1 1 961 5 1 8
"14653" "kr" 5 2 14 1 1 928 37 0 8
"14654" "kr" 5 2 14 1 2 1401 40 1 8
"14655" "kr" 5 1 14 1 1 1311 48 1 8
"14656" "kr" 5 2 14 1 1 1928 65 0 8
"14657" "kr" 6 1 14 1 1 1309 16 1 1
"14658" "kr" 6 1 14 1 1 2007 63 1 1
"14659" "kr" 6 2 14 1 2 566 67 1 1
"14660" "kr" 6 2 14 1 2 744 81 1 1
"14661" "kr" 6 2 14 1 2 1109 98 1 1
"14662" "kr" 6 2 14 1 2 840 2 1 2
"14663" "kr" 6 1 14 1 2 844 22 0 2
"14664" "kr" 6 1 14 1 1 736 34 1 2
"14665" "kr" 6 1 14 1 1 632 35 1 2
"14666" "kr" 6 1 14 1 1 1157 48 1 2
"14667" "kr" 6 1 14 1 2 1374 78 0 2
"14668" "kr" 6 2 14 1 1 2716 16 0 5
"14669" "kr" 6 1 14 1 2 613 38 0 5
"14670" "kr" 6 2 14 1 1 491 64 0 5
"14671" "kr" 6 1 14 1 1 1458 73 1 5
"14672" "kr" 6 1 14 1 2 524 83 0 5
"14673" "kr" 6 1 14 1 2 544 97 0 5
"14674" "kr" 6 2 14 1 1 737 9 0 6
"14675" "kr" 6 2 14 1 1 1419 29 0 6
"14676" "kr" 6 1 14 1 1 540 45 1 6
"14677" "kr" 6 2 14 1 1 747 54 0 6
"14678" "kr" 6 2 14 1 1 1097 84 0 6
"14679" "kr" 6 1 14 1 1 2049 88 1 6
"14680" "kr" 6 2 14 1 2 2146 90 1 6
"14681" "kr" 6 1 14 1 2 1451 92 0 6
"14682" "kr" 7 1 14 1 1 3179 35 1 3
"14683" "kr" 7 1 14 1 2 2636 57 0 3
"14684" "kr" 7 1 14 1 2 1204 94 0 3
"14685" "kr" 7 2 14 1 2 1128 95 1 3
"14686" "kr" 7 1 14 1 2 2058 43 0 4
"14687" "kr" 7 1 14 1 1 715 44 1 4
"14688" "kr" 7 1 14 1 1 2029 82 1 4
"14689" "kr" 7 2 14 1 1 2113 88 0 4
"14690" "kr" 7 2 14 1 1 1532 91 0 4
"14691" "kr" 7 1 14 1 2 1400 96 0 4
"14692" "kr" 7 1 14 1 2 757 16 0 7
"14693" "kr" 7 2 14 1 1 1032 28 0 7
"14694" "kr" 7 1 14 1 1 1896 63 1 7
"14695" "kr" 7 2 14 1 2 745 6 1 8
"14696" "kr" 7 1 14 1 2 2907 15 0 8
"14697" "kr" 7 2 14 1 1 2330 37 0 8
"14698" "kr" 7 1 14 1 1 942 46 1 8
"14699" "kr" 7 2 14 1 1 485 64 0 8
"14700" "kr" 7 2 14 1 1 742 72 0 8
"14701" "kr" 7 2 14 1 1 3294 102 0 8
"14702" "kr" 8 2 14 1 1 887 6 0 1
"14703" "kr" 8 1 14 1 1 900 50 1 1
"14704" "kr" 8 1 14 1 1 1081 51 1 1
"14705" "kr" 8 1 14 1 2 1340 84 0 1
"14706" "kr" 8 1 14 1 2 713 91 0 1
"14707" "kr" 8 1 14 1 2 1480 52 0 2
"14708" "kr" 8 1 14 1 1 1207 57 1 2
"14709" "kr" 8 2 14 1 1 706 60 0 2
"14710" "kr" 8 1 14 1 2 503 8 0 4
"14711" "kr" 8 2 14 1 2 1203 47 1 4
"14712" "kr" 8 2 14 1 2 634 54 1 4
"14713" "kr" 8 1 14 1 1 438 89 1 4
"14714" "kr" 8 2 14 1 1 737 96 0 4
"14715" "kr" 8 1 14 1 1 690 32 1 5
"14716" "kr" 8 2 14 1 1 681 34 0 5
"14717" "kr" 8 2 14 1 2 928 76 1 5
"14718" "kr" 8 1 14 1 1 700 78 1 5
"14719" "kr" 8 2 14 1 1 632 95 0 5
"14720" "kr" 9 1 14 1 1 2225 75 1 1
"14721" "kr" 9 1 14 1 2 1946 89 0 1
"14722" "kr" 9 2 14 1 2 647 95 1 1
"14723" "kr" 9 1 14 1 1 1139 97 1 1
"14724" "kr" 9 2 14 1 1 1548 98 0 1
"14725" "kr" 9 1 14 1 2 1626 9 0 2
"14726" "kr" 9 1 14 1 1 826 21 1 2
"14727" "kr" 9 1 14 1 1 2198 33 1 2
"14728" "kr" 9 2 14 1 2 609 42 1 2
"14729" "kr" 9 1 14 1 2 1495 46 0 2
"14730" "kr" 9 1 14 1 1 1083 51 1 2
"14731" "kr" 9 1 14 1 1 685 88 1 2
"14732" "kr" 9 2 14 1 1 590 39 0 5
"14733" "kr" 9 1 14 1 1 607 58 1 5
"14734" "kr" 9 2 14 1 1 1155 62 0 5
"14735" "kr" 9 1 14 1 2 886 3 0 6
"14736" "kr" 9 1 14 1 1 1712 4 1 6
"14737" "kr" 9 2 14 1 1 1428 19 0 6
"14738" "kr" 9 2 14 1 1 989 23 0 6
"14739" "kr" 9 2 14 1 1 607 35 0 6
"14740" "kr" 9 1 14 1 1 1005 46 1 6
"14741" "kr" 9 1 14 1 1 553 60 1 6
"14742" "kr" 9 2 14 1 1 585 75 0 6
"14743" "kr" 9 1 14 1 2 3033 86 0 6
"14744" "kr" 10 2 14 1 1 555 18 0 1
"14745" "kr" 10 1 14 1 1 860 23 1 1
"14746" "kr" 10 2 14 1 2 1247 62 1 1
"14747" "kr" 10 2 14 1 2 1887 79 1 1
"14748" "kr" 10 1 14 1 1 2053 80 1 1
"14749" "kr" 10 1 14 1 1 660 3 1 2
"14750" "kr" 10 1 14 1 2 817 7 0 2
"14751" "kr" 10 1 14 1 1 677 16 1 2
"14752" "kr" 10 2 14 1 2 726 43 1 2
"14753" "kr" 10 1 14 1 2 1216 45 0 2
"14754" "kr" 10 1 14 1 2 1593 46 0 2
"14755" "kr" 10 1 14 1 2 767 48 0 2
"14756" "kr" 10 2 14 1 1 907 70 0 2
"14757" "kr" 10 1 14 1 2 698 89 0 2
"14758" "kr" 10 1 14 1 2 1148 34 0 5
"14759" "kr" 10 2 14 1 1 1790 44 0 5
"14760" "kr" 10 1 14 1 1 1274 97 1 5
"14761" "kr" 10 2 14 1 1 1157 101 0 5
"14762" "kr" 10 2 14 1 1 1058 31 0 6
"14763" "kr" 10 2 14 1 1 494 38 0 6
"14764" "kr" 10 2 14 1 2 1114 47 1 6
"14765" "kr" 10 1 14 1 1 604 56 1 6
"14766" "kr" 10 2 14 1 2 918 61 1 6
"14767" "kr" 10 1 14 1 1 775 88 1 6
"14768" "kr" 11 1 14 1 1 441 5 1 3
"14769" "kr" 11 2 14 1 2 1631 12 1 3
"14770" "kr" 11 2 14 1 2 1141 18 1 3
"14771" "kr" 11 2 14 1 2 593 24 1 3
"14772" "kr" 11 1 14 1 2 620 36 0 3
"14773" "kr" 11 2 14 1 1 1561 71 0 3
"14774" "kr" 11 1 14 1 1 486 98 1 3
"14775" "kr" 11 1 14 1 1 873 14 1 4
"14776" "kr" 11 2 14 1 1 3035 47 0 4
"14777" "kr" 11 2 14 1 1 2290 53 0 4
"14778" "kr" 11 2 14 1 2 1119 72 1 4
"14779" "kr" 11 1 14 1 2 489 8 0 7
"14780" "kr" 11 2 14 1 1 693 12 0 7
"14781" "kr" 11 2 14 1 2 381 33 1 7
"14782" "kr" 11 2 14 1 1 866 35 0 7
"14783" "kr" 11 2 14 1 1 2008 75 0 7
"14784" "kr" 11 1 14 1 1 808 13 1 8
"14785" "kr" 11 1 14 1 1 1411 32 1 8
"14786" "kr" 11 1 14 1 1 2299 65 1 8
"14787" "kr" 1 1 15 1 2 1127 19 0 3
"14788" "kr" 1 2 15 1 2 774 39 1 3
"14789" "kr" 1 2 15 1 2 594 42 1 3
"14790" "kr" 1 2 15 1 2 1158 95 1 3
"14791" "kr" 1 1 15 1 1 1516 101 1 3
"14792" "kr" 1 2 15 1 1 1397 102 0 3
"14793" "kr" 1 2 15 1 1 1456 26 0 4
"14794" "kr" 1 1 15 1 1 1940 42 1 4
"14795" "kr" 1 1 15 1 1 881 47 1 4
"14796" "kr" 1 2 15 1 1 906 98 0 4
"14797" "kr" 1 2 15 1 2 911 3 1 7
"14798" "kr" 1 2 15 1 1 932 7 0 7
"14799" "kr" 1 1 15 1 1 1959 48 1 7
"14800" "kr" 1 2 15 1 2 1034 74 1 7
"14801" "kr" 1 2 15 1 2 762 77 1 7
"14802" "kr" 1 2 15 1 1 1692 47 0 8
"14803" "kr" 1 2 15 1 1 1510 49 0 8
"14804" "kr" 1 2 15 1 1 1138 53 0 8
"14805" "kr" 1 1 15 1 2 666 81 0 8
"14806" "kr" 1 1 15 1 2 2957 86 0 8
"14807" "kr" 2 2 15 1 2 1684 16 1 1
"14808" "kr" 2 2 15 1 2 2117 30 1 1
"14809" "kr" 2 2 15 1 2 1170 43 1 1
"14810" "kr" 2 1 15 1 1 1235 88 1 1
"14811" "kr" 2 1 15 1 2 1763 3 0 2
"14812" "kr" 2 2 15 1 2 3253 69 1 2
"14813" "kr" 2 2 15 1 2 2007 72 1 2
"14814" "kr" 2 1 15 1 1 701 79 1 2
"14815" "kr" 2 2 15 1 2 893 3 1 5
"14816" "kr" 2 2 15 1 1 740 30 0 5
"14817" "kr" 2 1 15 1 1 739 40 1 5
"14818" "kr" 2 2 15 1 1 2070 48 0 5
"14819" "kr" 2 1 15 1 1 799 53 1 5
"14820" "kr" 2 1 15 1 2 2246 61 0 5
"14821" "kr" 2 1 15 1 1 1657 10 1 6
"14822" "kr" 2 2 15 1 1 1697 11 0 6
"14823" "kr" 2 1 15 1 1 1171 17 1 6
"14824" "kr" 2 1 15 1 2 587 22 0 6
"14825" "kr" 2 2 15 1 1 437 25 0 6
"14826" "kr" 2 1 15 1 2 3314 46 0 6
"14827" "kr" 2 1 15 1 1 983 58 1 6
"14828" "kr" 2 1 15 1 1 679 61 1 6
"14829" "kr" 2 2 15 1 2 1227 94 1 6
"14830" "kr" 3 1 15 1 1 1809 11 1 3
"14831" "kr" 3 1 15 1 1 1566 87 1 3
"14832" "kr" 3 1 15 1 1 973 26 1 4
"14833" "kr" 3 2 15 1 1 644 93 0 4
"14834" "kr" 3 2 15 1 2 989 1 1 7
"14835" "kr" 3 2 15 1 1 853 24 0 7
"14836" "kr" 3 2 15 1 2 1570 41 1 7
"14837" "kr" 3 1 15 1 2 496 66 0 7
"14838" "kr" 3 1 15 1 1 688 81 1 7
"14839" "kr" 3 2 15 1 1 668 100 0 7
"14840" "kr" 3 2 15 1 1 2370 102 0 7
"14841" "kr" 3 1 15 1 2 450 18 0 8
"14842" "kr" 3 1 15 1 2 667 28 0 8
"14843" "kr" 3 2 15 1 2 713 35 1 8
"14844" "kr" 3 2 15 1 2 535 36 1 8
"14845" "kr" 3 1 15 1 2 584 64 0 8
"14846" "kr" 3 2 15 1 1 876 79 0 8
"14847" "kr" 3 1 15 1 2 977 102 0 8
"14848" "kr" 4 2 15 1 1 2613 16 0 1
"14849" "kr" 4 2 15 1 2 1315 30 1 1
"14850" "kr" 4 2 15 1 1 2112 43 0 1
"14851" "kr" 4 1 15 1 2 1079 88 0 1
"14852" "kr" 4 1 15 1 2 964 3 0 2
"14853" "kr" 4 2 15 1 1 1033 69 0 2
"14854" "kr" 4 2 15 1 2 1223 72 1 2
"14855" "kr" 4 1 15 1 1 2714 79 1 2
"14856" "kr" 4 2 15 1 2 673 3 1 5
"14857" "kr" 4 2 15 1 1 504 30 0 5
"14858" "kr" 4 1 15 1 1 1464 40 1 5
"14859" "kr" 4 2 15 1 2 703 48 1 5
"14860" "kr" 4 1 15 1 1 846 53 1 5
"14861" "kr" 4 1 15 1 1 2391 61 1 5
"14862" "kr" 4 1 15 1 1 533 10 1 6
"14863" "kr" 4 2 15 1 1 497 11 0 6
"14864" "kr" 4 1 15 1 1 636 22 1 6
"14865" "kr" 4 2 15 1 1 1157 25 0 6
"14866" "kr" 4 1 15 1 2 1321 46 0 6
"14867" "kr" 4 1 15 1 2 1036 58 0 6
"14868" "kr" 4 1 15 1 1 584 61 1 6
"14869" "kr" 4 2 15 1 1 514 94 0 6
"14870" "kr" 5 2 15 1 2 601 28 1 3
"14871" "kr" 5 1 15 1 2 531 51 0 3
"14872" "kr" 5 2 15 1 2 859 54 1 3
"14873" "kr" 5 2 15 1 2 609 1 1 4
"14874" "kr" 5 1 15 1 1 1046 16 1 4
"14875" "kr" 5 2 15 1 2 1585 20 1 4
"14876" "kr" 5 1 15 1 2 1784 34 0 4
"14877" "kr" 5 1 15 1 1 3152 61 1 4
"14878" "kr" 5 2 15 1 1 2556 65 0 4
"14879" "kr" 5 1 15 1 2 1596 97 0 4
"14880" "kr" 5 2 15 1 2 1252 7 1 7
"14881" "kr" 5 1 15 1 2 3008 21 0 7
"14882" "kr" 5 1 15 1 1 1070 36 1 7
"14883" "kr" 5 1 15 1 2 880 43 0 7
"14884" "kr" 5 2 15 1 2 435 48 1 7
"14885" "kr" 5 1 15 1 1 946 59 1 7
"14886" "kr" 5 2 15 1 2 650 77 1 7
"14887" "kr" 5 2 15 1 2 699 94 1 7
"14888" "kr" 5 1 15 1 2 759 2 0 8
"14889" "kr" 5 1 15 1 2 2876 4 0 8
"14890" "kr" 5 2 15 1 2 667 50 1 8
"14891" "kr" 5 1 15 1 2 1629 66 0 8
"14892" "kr" 5 1 15 1 2 835 82 0 8
"14893" "kr" 6 2 15 1 2 969 2 1 1
"14894" "kr" 6 1 15 1 2 630 5 0 1
"14895" "kr" 6 1 15 1 1 1349 51 1 1
"14896" "kr" 6 1 15 1 1 788 57 1 1
"14897" "kr" 6 1 15 1 2 748 78 0 1
"14898" "kr" 6 1 15 1 1 1333 82 1 1
"14899" "kr" 6 2 15 1 2 1421 90 1 1
"14900" "kr" 6 1 15 1 2 1145 91 0 1
"14901" "kr" 6 1 15 1 2 675 11 0 2
"14902" "kr" 6 2 15 1 2 861 65 1 2
"14903" "kr" 6 1 15 1 2 634 73 0 2
"14904" "kr" 6 1 15 1 2 511 76 0 2
"14905" "kr" 6 2 15 1 2 646 84 1 2
"14906" "kr" 6 2 15 1 2 400 91 1 2
"14907" "kr" 6 1 15 1 2 568 100 0 2
"14908" "kr" 6 2 15 1 2 1492 20 1 5
"14909" "kr" 6 1 15 1 2 1910 21 0 5
"14910" "kr" 6 1 15 1 1 763 23 1 5
"14911" "kr" 6 2 15 1 2 817 25 1 5
"14912" "kr" 6 1 15 1 1 525 26 1 5
"14913" "kr" 6 1 15 1 2 2982 72 0 5
"14914" "kr" 6 1 15 1 2 3235 85 0 5
"14915" "kr" 6 1 15 1 2 414 96 0 5
"14916" "kr" 6 2 15 1 1 1370 23 0 6
"14917" "kr" 6 1 15 1 2 1185 56 0 6
"14918" "kr" 6 2 15 1 1 1409 73 0 6
"14919" "kr" 6 1 15 1 1 1378 98 1 6
"14920" "kr" 7 1 15 1 2 854 41 0 3
"14921" "kr" 7 2 15 1 1 2552 4 0 4
"14922" "kr" 7 1 15 1 2 1113 16 0 4
"14923" "kr" 7 1 15 1 1 1638 18 1 4
"14924" "kr" 7 2 15 1 1 1316 28 0 4
"14925" "kr" 7 1 15 1 2 800 36 0 4
"14926" "kr" 7 1 15 1 2 1560 39 0 4
"14927" "kr" 7 1 15 1 2 2116 53 0 4
"14928" "kr" 7 1 15 1 2 594 4 0 7
"14929" "kr" 7 1 15 1 1 2363 24 1 7
"14930" "kr" 7 1 15 1 1 974 37 1 7
"14931" "kr" 7 1 15 1 2 2959 51 0 7
"14932" "kr" 7 1 15 1 2 3304 64 0 7
"14933" "kr" 7 1 15 1 2 1059 71 0 7
"14934" "kr" 7 2 15 1 1 841 76 0 7
"14935" "kr" 7 2 15 1 1 588 92 0 7
"14936" "kr" 7 2 15 1 2 363 97 1 7
"14937" "kr" 7 2 15 1 1 1423 102 0 7
"14938" "kr" 7 1 15 1 2 1832 13 0 8
"14939" "kr" 7 2 15 1 2 874 22 1 8
"14940" "kr" 7 1 15 1 2 1760 29 0 8
"14941" "kr" 7 1 15 1 2 599 47 0 8
"14942" "kr" 7 1 15 1 2 579 63 0 8
"14943" "kr" 7 1 15 1 1 1098 79 1 8
"14944" "kr" 7 2 15 1 1 1273 89 0 8
"14945" "kr" 7 2 15 1 1 1334 99 0 8
"14946" "kr" 8 1 15 1 1 805 47 1 1
"14947" "kr" 8 2 15 1 2 1762 56 1 1
"14948" "kr" 8 1 15 1 1 537 72 1 1
"14949" "kr" 8 1 15 1 2 771 82 0 1
"14950" "kr" 8 1 15 1 2 1124 95 0 1
"14951" "kr" 8 2 15 1 2 1657 44 1 2
"14952" "kr" 8 1 15 1 1 1005 74 1 2
"14953" "kr" 8 1 15 1 1 1268 45 1 4
"14954" "kr" 8 1 15 1 2 859 46 0 4
"14955" "kr" 8 1 15 1 2 595 50 0 4
"14956" "kr" 8 1 15 1 2 527 51 0 4
"14957" "kr" 8 1 15 1 1 751 57 1 4
"14958" "kr" 8 2 15 1 2 520 65 1 4
"14959" "kr" 8 2 15 1 2 832 71 1 4
"14960" "kr" 8 1 15 1 2 462 8 0 5
"14961" "kr" 8 2 15 1 1 627 19 0 5
"14962" "kr" 8 1 15 1 1 766 29 1 5
"14963" "kr" 8 1 15 1 2 464 39 0 5
"14964" "kr" 8 1 15 1 2 612 50 0 5
"14965" "kr" 8 2 15 1 2 670 54 1 5
"14966" "kr" 8 1 15 1 2 694 92 0 5
"14967" "kr" 9 2 15 1 2 1337 1 1 1
"14968" "kr" 9 2 15 1 1 674 10 0 1
"14969" "kr" 9 1 15 1 2 919 17 0 1
"14970" "kr" 9 1 15 1 2 768 49 0 1
"14971" "kr" 9 1 15 1 2 1386 56 0 1
"14972" "kr" 9 2 15 1 1 1040 70 0 1
"14973" "kr" 9 2 15 1 2 1991 78 1 1
"14974" "kr" 9 1 15 1 2 1063 40 0 2
"14975" "kr" 9 2 15 1 1 785 60 0 2
"14976" "kr" 9 1 15 1 1 618 74 1 2
"14977" "kr" 9 1 15 1 1 849 79 1 2
"14978" "kr" 9 1 15 1 1 598 85 1 2
"14979" "kr" 9 1 15 1 1 886 86 1 2
"14980" "kr" 9 1 15 1 1 1664 96 1 2
"14981" "kr" 9 2 15 1 1 1172 102 0 2
"14982" "kr" 9 2 15 1 1 689 32 0 5
"14983" "kr" 9 2 15 1 1 1738 74 0 5
"14984" "kr" 9 2 15 1 2 947 88 1 5
"14985" "kr" 9 2 15 1 2 498 2 1 6
"14986" "kr" 9 1 15 1 2 1980 11 0 6
"14987" "kr" 9 1 15 1 1 414 24 1 6
"14988" "kr" 9 1 15 1 1 807 30 1 6
"14989" "kr" 9 1 15 1 2 3084 88 0 6
"14990" "kr" 9 1 15 1 1 667 97 1 6
"14991" "kr" 10 2 15 1 1 437 37 0 1
"14992" "kr" 10 2 15 1 1 591 39 0 1
"14993" "kr" 10 2 15 1 2 1118 58 1 1
"14994" "kr" 10 1 15 1 2 1763 81 0 1
"14995" "kr" 10 2 15 1 2 1368 10 1 2
"14996" "kr" 10 2 15 1 2 1715 32 1 2
"14997" "kr" 10 2 15 1 2 2874 26 1 5
"14998" "kr" 10 2 15 1 2 1934 40 1 5
"14999" "kr" 10 1 15 1 2 519 86 0 5
"15000" "kr" 10 1 15 1 1 519 46 1 6
"15001" "kr" 10 2 15 1 1 1325 54 0 6
"15002" "kr" 10 2 15 1 2 2690 75 1 6
"15003" "kr" 10 1 15 1 2 1732 80 0 6
"15004" "kr" 10 1 15 1 1 1949 95 1 6
"15005" "kr" 11 1 15 1 1 914 3 1 3
"15006" "kr" 11 2 15 1 2 537 8 1 3
"15007" "kr" 11 2 15 1 2 1492 21 1 3
"15008" "kr" 11 1 15 1 1 907 26 1 3
"15009" "kr" 11 2 15 1 2 813 76 1 3
"15010" "kr" 11 1 15 1 2 1492 78 0 3
"15011" "kr" 11 2 15 1 1 1311 21 0 4
"15012" "kr" 11 1 15 1 1 901 76 1 4
"15013" "kr" 11 2 15 1 2 620 2 1 7
"15014" "kr" 11 2 15 1 1 778 21 0 7
"15015" "kr" 11 1 15 1 1 2838 39 1 7
"15016" "kr" 11 2 15 1 1 686 40 0 7
"15017" "kr" 11 1 15 1 1 2897 76 1 7
"15018" "kr" 11 1 15 1 2 2338 79 0 7
"15019" "kr" 11 2 15 1 2 1784 96 1 7
"15020" "kr" 11 1 15 1 2 2569 24 0 8
"15021" "kr" 11 1 15 1 1 957 29 1 8
"15022" "kr" 11 1 15 1 1 2936 36 1 8
"15023" "kr" 11 2 15 1 1 1121 38 0 8
"15024" "kr" 11 2 15 1 1 1703 54 0 8
"15025" "kr" 11 1 15 1 2 1309 61 0 8
"15026" "kr" 11 1 15 1 2 1233 73 0 8
"15027" "kr" 11 2 15 1 2 1458 81 1 8
"15028" "kr" 11 2 15 1 2 1225 84 1 8
"15029" "kr" 11 2 15 1 1 1415 85 0 8
"15030" "kr" 11 1 15 1 2 2063 101 0 8
"15031" "kr" 1 2 16 1 2 1083 40 1 3
"15032" "kr" 1 1 16 1 2 1053 48 0 3
"15033" "kr" 1 2 16 1 1 2210 52 0 3
"15034" "kr" 1 1 16 1 2 1269 62 0 3
"15035" "kr" 1 1 16 1 2 660 20 0 4
"15036" "kr" 1 1 16 1 1 3313 41 1 4
"15037" "kr" 1 2 16 1 2 1054 44 1 4
"15038" "kr" 1 2 16 1 2 1181 51 1 4
"15039" "kr" 1 2 16 1 1 747 56 0 4
"15040" "kr" 1 2 16 1 1 897 58 0 4
"15041" "kr" 1 2 16 1 2 932 60 1 4
"15042" "kr" 1 2 16 1 2 1567 82 1 4
"15043" "kr" 1 1 16 1 1 683 100 1 4
"15044" "kr" 1 2 16 1 2 762 18 1 7
"15045" "kr" 1 1 16 1 1 723 22 1 7
"15046" "kr" 1 2 16 1 2 1304 26 1 7
"15047" "kr" 1 2 16 1 1 1094 29 0 7
"15048" "kr" 1 1 16 1 2 2941 38 0 7
"15049" "kr" 1 2 16 1 2 1487 39 1 7
"15050" "kr" 1 1 16 1 1 778 55 1 7
"15051" "kr" 1 2 16 1 1 2014 61 0 7
"15052" "kr" 1 2 16 1 2 711 73 1 7
"15053" "kr" 1 1 16 1 1 2413 88 1 7
"15054" "kr" 1 1 16 1 1 1116 96 1 7
"15055" "kr" 1 2 16 1 1 3135 24 0 8
"15056" "kr" 1 2 16 1 1 992 25 0 8
"15057" "kr" 1 2 16 1 1 1717 27 0 8
"15058" "kr" 1 1 16 1 2 1042 32 0 8
"15059" "kr" 2 2 16 1 2 1320 41 1 1
"15060" "kr" 2 2 16 1 2 1375 1 1 2
"15061" "kr" 2 1 16 1 2 1562 37 0 2
"15062" "kr" 2 2 16 1 1 2326 39 0 2
"15063" "kr" 2 2 16 1 2 2807 43 1 2
"15064" "kr" 2 2 16 1 2 3520 62 1 2
"15065" "kr" 2 2 16 1 2 1253 7 1 5
"15066" "kr" 2 1 16 1 2 1780 11 0 5
"15067" "kr" 2 2 16 1 1 1084 12 0 5
"15068" "kr" 2 2 16 1 2 528 13 1 5
"15069" "kr" 2 1 16 1 2 2718 22 0 5
"15070" "kr" 2 1 16 1 1 984 35 1 5
"15071" "kr" 2 2 16 1 1 756 60 0 5
"15072" "kr" 2 1 16 1 1 920 63 1 5
"15073" "kr" 2 2 16 1 1 940 74 0 5
"15074" "kr" 2 2 16 1 2 2714 101 1 5
"15075" "kr" 2 2 16 1 1 955 9 0 6
"15076" "kr" 2 2 16 1 2 2118 39 1 6
"15077" "kr" 2 1 16 1 1 884 43 1 6
"15078" "kr" 2 2 16 1 2 1992 48 1 6
"15079" "kr" 2 2 16 1 1 470 56 0 6
"15080" "kr" 2 1 16 1 2 1974 74 0 6
"15081" "kr" 2 2 16 1 2 557 79 1 6
"15082" "kr" 2 1 16 1 2 1135 83 0 6
"15083" "kr" 2 2 16 1 2 922 96 1 6
"15084" "kr" 3 2 16 1 2 318 29 1 3
"15085" "kr" 3 2 16 1 2 1431 47 1 3
"15086" "kr" 3 1 16 1 2 731 64 0 3
"15087" "kr" 3 2 16 1 1 1341 94 0 3
"15088" "kr" 3 1 16 1 2 724 9 0 4
"15089" "kr" 3 2 16 1 1 1673 20 0 4
"15090" "kr" 3 2 16 1 2 1936 28 1 4
"15091" "kr" 3 1 16 1 2 1542 64 0 4
"15092" "kr" 3 2 16 1 1 1458 95 0 4
"15093" "kr" 3 2 16 1 1 866 98 0 4
"15094" "kr" 3 1 16 1 2 1100 8 0 7
"15095" "kr" 3 2 16 1 2 1097 17 1 7
"15096" "kr" 3 2 16 1 2 2239 18 1 7
"15097" "kr" 3 1 16 1 2 685 30 0 7
"15098" "kr" 3 2 16 1 2 1180 62 1 7
"15099" "kr" 3 2 16 1 2 677 70 1 7
"15100" "kr" 3 1 16 1 2 435 12 0 8
"15101" "kr" 3 2 16 1 1 682 66 0 8
"15102" "kr" 3 2 16 1 2 440 99 1 8
"15103" "kr" 4 2 16 1 2 951 41 1 1
"15104" "kr" 4 2 16 1 2 875 1 1 2
"15105" "kr" 4 2 16 1 1 3097 39 0 2
"15106" "kr" 4 2 16 1 1 2292 43 0 2
"15107" "kr" 4 2 16 1 2 1825 62 1 2
"15108" "kr" 4 2 16 1 2 1018 7 1 5
"15109" "kr" 4 1 16 1 2 632 11 0 5
"15110" "kr" 4 2 16 1 2 1087 12 1 5
"15111" "kr" 4 2 16 1 2 1640 13 1 5
"15112" "kr" 4 1 16 1 1 1077 22 1 5
"15113" "kr" 4 1 16 1 1 978 35 1 5
"15114" "kr" 4 2 16 1 1 882 60 0 5
