"subj" "sess" "dist" "prop" "instr" "resp" "rt" "tr_id" "acc" "block"
"7716" "kr" 1 2 13 0 2 269 70 1 5
"7717" "kr" 3 2 13 0 1 244 47 0 5
"7718" "kr" 5 1 13 0 1 320 22 1 5
"7719" "kr" 5 2 13 0 1 270 27 0 5
"7720" "kr" 5 1 13 0 1 250 45 1 5
"7721" "kr" 5 1 13 0 1 336 52 1 5
"7722" "kr" 5 2 13 0 2 286 59 1 5
"7723" "kr" 5 1 13 0 1 313 77 1 5
"7724" "kr" 5 1 13 0 2 325 84 0 5
"7725" "kr" 7 2 13 0 2 295 25 1 5
"7726" "kr" 7 1 13 0 1 315 27 1 5
"7727" "kr" 7 1 13 0 2 322 39 0 5
"7728" "kr" 7 1 13 0 1 221 53 1 5
"7729" "kr" 7 1 13 0 1 289 64 1 5
"7730" "kr" 7 1 13 0 1 239 66 1 5
"7731" "kr" 7 2 13 0 2 347 80 1 5
"7732" "kr" 7 2 13 0 2 313 86 1 5
"7733" "kr" 11 2 13 0 1 275 23 0 5
"7734" "kr" 11 1 13 0 1 298 48 1 5
"7735" "kr" 11 1 13 0 2 331 62 0 5
"7736" "kr" 11 2 13 0 1 320 82 0 5
"7737" "kr" 11 2 13 0 1 274 83 0 5
"7738" "kr" 11 1 13 0 2 337 84 0 5
"7739" "kr" 11 1 13 0 1 348 86 1 5
"7740" "kr" 11 1 13 0 2 337 91 0 5
"7741" "kr" 1 1 14 0 2 307 39 0 5
"7742" "kr" 1 2 14 0 1 295 40 0 5
"7743" "kr" 1 1 14 0 2 437 45 0 5
"7744" "kr" 1 1 14 0 1 330 50 1 5
"7745" "kr" 1 2 14 0 2 439 62 1 5
"7746" "kr" 1 1 14 0 1 334 77 1 5
"7747" "kr" 1 1 14 0 2 325 98 0 5
"7748" "kr" 1 1 14 0 2 307 100 0 5
"7749" "kr" 3 2 14 0 2 206 3 1 5
"7750" "kr" 3 1 14 0 2 278 31 0 5
"7751" "kr" 3 1 14 0 1 218 50 1 5
"7752" "kr" 3 1 14 0 1 203 52 1 5
"7753" "kr" 3 1 14 0 1 318 60 1 5
"7754" "kr" 5 2 14 0 2 444 8 1 5
"7755" "kr" 5 2 14 0 1 419 33 0 5
"7756" "kr" 5 1 14 0 2 345 37 0 5
"7757" "kr" 5 1 14 0 1 281 80 1 5
"7758" "kr" 7 1 14 0 1 286 8 1 5
"7759" "kr" 7 1 14 0 1 382 37 1 5
"7760" "kr" 7 1 14 0 1 258 46 1 5
"7761" "kr" 7 1 14 0 1 304 51 1 5
"7762" "kr" 7 2 14 0 1 381 69 0 5
"7763" "kr" 7 1 14 0 2 273 75 0 5
"7764" "kr" 7 2 14 0 2 345 94 1 5
"7765" "kr" 11 1 14 0 1 294 10 1 5
"7766" "kr" 11 2 14 0 2 219 15 1 5
"7767" "kr" 11 2 14 0 1 282 42 0 5
"7768" "kr" 11 2 14 0 1 247 44 0 5
"7769" "kr" 11 2 14 0 2 248 57 1 5
"7770" "kr" 11 2 14 0 2 265 67 1 5
"7771" "kr" 11 2 14 0 2 310 98 1 5
"7772" "kr" 1 2 15 0 2 296 19 1 5
"7773" "kr" 1 1 15 0 1 281 30 1 5
"7774" "kr" 1 1 15 0 2 268 61 0 5
"7775" "kr" 1 1 15 0 2 274 99 0 5
"7776" "kr" 3 1 15 0 2 283 63 0 5
"7777" "kr" 3 1 15 0 2 296 81 0 5
"7778" "kr" 5 1 15 0 2 273 6 0 5
"7779" "kr" 5 1 15 0 2 298 14 0 5
"7780" "kr" 5 1 15 0 2 328 31 0 5
"7781" "kr" 5 2 15 0 1 333 64 0 5
"7782" "kr" 5 1 15 0 1 387 67 1 5
"7783" "kr" 7 1 15 0 2 329 11 0 5
"7784" "kr" 7 1 15 0 2 366 14 0 5
"7785" "kr" 7 1 15 0 2 294 22 0 5
"7786" "kr" 7 1 15 0 1 250 55 1 5
"7787" "kr" 11 2 15 0 2 295 8 1 5
"7788" "kr" 11 2 15 0 1 290 9 0 5
"7789" "kr" 11 2 15 0 2 283 95 1 5
"7790" "kr" 1 1 16 0 1 339 8 1 5
"7791" "kr" 1 1 16 0 2 297 21 0 5
"7792" "kr" 1 2 16 0 1 289 37 0 5
"7793" "kr" 1 1 16 0 2 341 57 0 5
"7794" "kr" 1 2 16 0 1 336 60 0 5
"7795" "kr" 1 1 16 0 1 367 64 1 5
"7796" "kr" 1 2 16 0 2 325 76 1 5
"7797" "kr" 1 2 16 0 2 268 81 1 5
"7798" "kr" 1 1 16 0 2 276 84 0 5
"7799" "kr" 1 2 16 0 1 394 85 0 5
"7800" "kr" 1 2 16 0 2 346 92 1 5
"7801" "kr" 3 1 16 0 2 361 1 0 5
"7802" "kr" 3 1 16 0 2 239 2 0 5
"7803" "kr" 3 1 16 0 1 284 27 1 5
"7804" "kr" 3 1 16 0 2 281 46 0 5
"7805" "kr" 3 2 16 0 1 314 62 0 5
"7806" "kr" 3 2 16 0 2 332 94 1 5
"7807" "kr" 5 2 16 0 2 358 18 1 5
"7808" "kr" 5 2 16 0 2 415 19 1 5
"7809" "kr" 5 2 16 0 1 330 23 0 5
"7810" "kr" 5 2 16 0 1 440 34 0 5
"7811" "kr" 5 1 16 0 2 362 89 0 5
"7812" "kr" 5 2 16 0 2 333 94 1 5
"7813" "kr" 7 2 16 0 2 263 9 1 5
"7814" "kr" 7 1 16 0 1 363 23 1 5
"7815" "kr" 11 2 16 0 2 336 17 1 5
"7816" "kr" 11 2 16 0 2 257 36 1 5
"7817" "kr" 11 1 16 0 1 308 64 1 5
"7818" "kr" 11 2 16 0 2 344 65 1 5
"7819" "kr" 11 2 16 0 2 297 69 1 5
"7820" "kr" 1 2 17 0 1 368 25 0 5
"7821" "kr" 3 2 17 0 1 331 7 0 5
"7822" "kr" 3 1 17 0 2 329 37 0 5
"7823" "kr" 3 2 17 0 1 231 39 0 5
"7824" "kr" 3 2 17 0 2 452 90 1 5
"7825" "kr" 5 2 17 0 2 379 1 1 5
"7826" "kr" 5 2 17 0 2 309 13 1 5
"7827" "kr" 5 2 17 0 2 307 36 1 5
"7828" "kr" 5 2 17 0 2 266 60 1 5
"7829" "kr" 5 1 17 0 2 344 68 0 5
"7830" "kr" 5 1 17 0 2 298 79 0 5
"7831" "kr" 5 1 17 0 2 360 83 0 5
"7832" "kr" 7 2 17 0 2 260 2 1 5
"7833" "kr" 7 2 17 0 2 360 12 1 5
"7834" "kr" 7 1 17 0 2 362 21 0 5
"7835" "kr" 7 2 17 0 2 478 40 1 5
"7836" "kr" 7 2 17 0 2 262 48 1 5
"7837" "kr" 7 2 17 0 2 313 56 1 5
"7838" "kr" 7 2 17 0 2 312 59 1 5
"7839" "kr" 7 2 17 0 2 299 91 1 5
"7840" "kr" 11 2 17 0 1 266 6 0 5
"7841" "kr" 11 1 17 0 1 377 7 1 5
"7842" "kr" 11 2 17 0 2 281 26 1 5
"7843" "kr" 11 2 17 0 2 247 29 1 5
"7844" "kr" 11 1 17 0 2 365 50 0 5
"7845" "kr" 11 2 17 0 2 282 66 1 5
"7846" "kr" 11 1 17 0 2 315 70 0 5
"7847" "kr" 11 2 17 0 2 381 79 1 5
"7848" "kr" 1 2 18 0 2 413 3 1 5
"7849" "kr" 1 1 18 0 2 310 28 0 5
"7850" "kr" 1 2 18 0 2 375 31 1 5
"7851" "kr" 1 2 18 0 2 264 35 1 5
"7852" "kr" 1 2 18 0 2 471 55 1 5
"7853" "kr" 1 2 18 0 2 389 59 1 5
"7854" "kr" 1 2 18 0 2 395 63 1 5
"7855" "kr" 1 1 18 0 2 306 74 0 5
"7856" "kr" 3 2 18 0 2 198 9 1 5
"7857" "kr" 3 2 18 0 2 329 19 1 5
"7858" "kr" 3 1 18 0 1 262 38 1 5
"7859" "kr" 3 2 18 0 2 357 49 1 5
"7860" "kr" 3 2 18 0 2 324 59 1 5
"7861" "kr" 3 2 18 0 2 309 92 1 5
"7862" "kr" 5 1 18 0 2 311 12 0 5
"7863" "kr" 5 1 18 0 1 313 15 1 5
"7864" "kr" 5 1 18 0 2 242 17 0 5
"7865" "kr" 5 2 18 0 2 302 24 1 5
"7866" "kr" 5 2 18 0 2 324 38 1 5
"7867" "kr" 5 1 18 0 2 314 50 0 5
"7868" "kr" 5 2 18 0 2 298 54 1 5
"7869" "kr" 5 2 18 0 2 292 66 1 5
"7870" "kr" 5 1 18 0 2 376 70 0 5
"7871" "kr" 5 2 18 0 2 256 101 1 5
"7872" "kr" 7 2 18 0 2 344 16 1 5
"7873" "kr" 7 2 18 0 2 329 28 1 5
"7874" "kr" 7 1 18 0 2 300 29 0 5
"7875" "kr" 7 2 18 0 1 367 38 0 5
"7876" "kr" 7 2 18 0 2 280 72 1 5
"7877" "kr" 7 1 18 0 2 313 96 0 5
"7878" "kr" 11 1 18 0 1 290 18 1 5
"7879" "kr" 11 2 18 0 1 301 19 0 5
"7880" "kr" 11 2 18 0 2 361 28 1 5
"7881" "kr" 11 1 18 0 2 328 38 0 5
"7882" "kr" 11 2 18 0 2 249 94 1 5
"7883" "kr" 1 2 19 0 2 340 22 1 5
"7884" "kr" 1 2 19 0 2 197 34 1 5
"7885" "kr" 1 2 19 0 2 374 46 1 5
"7886" "kr" 1 1 19 0 2 379 47 0 5
"7887" "kr" 1 2 19 0 2 297 52 1 5
"7888" "kr" 1 2 19 0 1 296 65 0 5
"7889" "kr" 1 1 19 0 2 329 67 0 5
"7890" "kr" 1 1 19 0 1 379 97 1 5
"7891" "kr" 1 1 19 0 1 320 101 1 5
"7892" "kr" 3 2 19 0 2 236 23 1 5
"7893" "kr" 3 2 19 0 2 290 33 1 5
"7894" "kr" 3 2 19 0 2 358 35 1 5
"7895" "kr" 3 2 19 0 2 279 69 1 5
"7896" "kr" 3 2 19 0 2 278 75 1 5
"7897" "kr" 3 1 19 0 1 280 77 1 5
"7898" "kr" 5 2 19 0 2 282 25 1 5
"7899" "kr" 5 1 19 0 2 361 46 0 5
"7900" "kr" 5 2 19 0 2 344 74 1 5
"7901" "kr" 5 1 19 0 2 300 98 0 5
"7902" "kr" 5 2 19 0 2 541 100 1 5
"7903" "kr" 7 2 19 0 2 349 13 1 5
"7904" "kr" 7 2 19 0 2 450 19 1 5
"7905" "kr" 7 1 19 0 2 384 26 0 5
"7906" "kr" 7 2 19 0 2 317 31 1 5
"7907" "kr" 7 1 19 0 2 268 36 0 5
"7908" "kr" 7 2 19 0 2 296 65 1 5
"7909" "kr" 7 2 19 0 2 294 67 1 5
"7910" "kr" 11 2 19 0 2 354 20 1 5
"7911" "kr" 11 2 19 0 2 258 53 1 5
"7912" "kr" 11 2 19 0 2 326 61 1 5
"7913" "kr" 11 2 19 0 2 315 68 1 5
"7914" "kr" 11 1 19 0 2 282 72 0 5
"7915" "kr" 11 2 19 0 2 283 102 1 5
"7916" "kr" 1 2 20 0 2 376 13 1 5
"7917" "kr" 1 2 20 0 2 380 18 1 5
"7918" "kr" 1 1 20 0 1 301 49 1 5
"7919" "kr" 1 2 20 0 1 203 82 0 5
"7920" "kr" 1 2 20 0 2 285 86 1 5
"7921" "kr" 1 2 20 0 2 342 91 1 5
"7922" "kr" 3 2 20 0 2 342 18 1 5
"7923" "kr" 3 2 20 0 2 260 84 1 5
"7924" "kr" 3 2 20 0 2 296 93 1 5
"7925" "kr" 3 2 20 0 2 381 96 1 5
"7926" "kr" 5 2 20 0 2 333 26 1 5
"7927" "kr" 5 2 20 0 2 308 32 1 5
"7928" "kr" 5 2 20 0 2 305 71 1 5
"7929" "kr" 5 1 20 0 2 299 76 0 5
"7930" "kr" 5 2 20 0 2 378 78 1 5
"7931" "kr" 5 2 20 0 2 327 81 1 5
"7932" "kr" 5 2 20 0 2 357 90 1 5
"7933" "kr" 5 1 20 0 2 348 91 0 5
"7934" "kr" 5 2 20 0 2 267 93 1 5
"7935" "kr" 5 2 20 0 2 333 95 1 5
"7936" "kr" 5 1 20 0 2 392 99 0 5
"7937" "kr" 7 2 20 0 2 344 18 1 5
"7938" "kr" 7 1 20 0 2 300 49 0 5
"7939" "kr" 7 2 20 0 2 325 61 1 5
"7940" "kr" 7 2 20 0 1 323 92 0 5
"7941" "kr" 11 2 20 0 2 319 2 1 5
"7942" "kr" 11 1 20 0 2 309 35 0 5
"7943" "kr" 11 1 20 0 2 275 39 0 5
"7944" "kr" 11 1 20 0 2 375 40 0 5
"7945" "kr" 11 2 20 0 2 307 49 1 5
"7946" "kr" 11 2 20 0 2 299 74 1 5
"7947" "kr" 11 2 20 0 2 310 81 1 5
"7948" "kr" 1 1 21 0 2 376 54 0 5
"7949" "kr" 1 2 21 0 2 342 88 1 5
"7950" "kr" 1 2 21 0 2 379 89 1 5
"7951" "kr" 3 1 21 0 2 285 5 0 5
"7952" "kr" 3 2 21 0 2 308 51 1 5
"7953" "kr" 3 2 21 0 1 345 82 0 5
"7954" "kr" 5 2 21 0 2 278 10 1 5
"7955" "kr" 5 1 21 0 2 326 29 0 5
"7956" "kr" 5 2 21 0 2 331 61 1 5
"7957" "kr" 5 2 21 0 2 347 62 1 5
"7958" "kr" 5 2 21 0 2 298 75 1 5
"7959" "kr" 7 2 21 0 2 278 89 1 5
"7960" "kr" 11 1 21 0 2 253 43 0 5
"7961" "kr" 11 2 21 0 2 261 46 1 5
"7962" "kr" 11 2 21 0 2 324 71 1 5
"7963" "kr" 11 2 21 0 2 292 73 1 5
"7964" "kr" 11 2 21 0 2 265 78 1 5
"7965" "kr" 11 2 21 0 2 266 93 1 5
"7966" "kr" 1 2 22 0 2 407 2 1 5
"7967" "kr" 1 2 22 0 2 297 14 1 5
"7968" "kr" 1 2 22 0 2 374 16 1 5
"7969" "kr" 1 2 22 0 2 287 26 1 5
"7970" "kr" 1 2 22 0 1 258 32 0 5
"7971" "kr" 1 2 22 0 2 310 95 1 5
"7972" "kr" 3 2 22 0 2 299 16 1 5
"7973" "kr" 3 2 22 0 1 247 22 0 5
"7974" "kr" 3 2 22 0 2 264 74 1 5
"7975" "kr" 3 2 22 0 2 264 80 1 5
"7976" "kr" 3 2 22 0 2 288 100 1 5
"7977" "kr" 5 2 22 0 2 355 51 1 5
"7978" "kr" 5 2 22 0 2 313 55 1 5
"7979" "kr" 5 2 22 0 2 354 86 1 5
"7980" "kr" 7 2 22 0 2 346 5 1 5
"7981" "kr" 7 2 22 0 2 361 34 1 5
"7982" "kr" 7 2 22 0 2 312 50 1 5
"7983" "kr" 11 2 22 0 2 369 1 1 5
"7984" "kr" 11 1 22 0 2 268 3 0 5
"7985" "kr" 11 1 22 0 2 248 52 0 5
"7986" "kr" 11 2 22 0 2 309 87 1 5
"7987" "kr" 11 2 22 0 2 282 99 1 5
"7988" "kr" 1 1 23 0 2 258 6 0 5
"7989" "kr" 3 2 23 0 2 263 36 1 5
"7990" "kr" 3 2 23 0 2 324 41 1 5
"7991" "kr" 3 2 23 0 2 393 102 1 5
"7992" "kr" 5 1 23 0 1 250 48 1 5
"7993" "kr" 5 2 23 0 1 354 96 0 5
"7994" "kr" 7 2 23 0 2 284 3 1 5
"7995" "kr" 7 1 23 0 2 269 83 0 5
"7996" "kr" 7 1 23 0 1 188 87 1 5
"7997" "kr" 11 2 23 0 2 361 76 1 5
"7998" "kr" 1 2 24 0 2 379 17 1 5
"7999" "kr" 1 2 24 0 2 297 20 1 5
"8000" "kr" 1 2 24 0 2 452 24 1 5
"8001" "kr" 1 2 24 0 2 384 66 1 5
"8002" "kr" 3 1 24 0 2 248 42 0 5
"8003" "kr" 3 2 24 0 1 219 72 0 5
"8004" "kr" 3 2 24 0 1 264 89 0 5
"8005" "kr" 5 1 24 0 2 293 5 0 5
"8006" "kr" 5 2 24 0 2 299 72 1 5
"8007" "kr" 7 2 24 0 2 333 63 1 5
"8008" "kr" 7 2 24 0 2 255 70 1 5
"8009" "kr" 11 2 24 0 2 290 51 1 5
"8010" "kr" 11 2 24 0 2 258 55 1 5
"8011" "kr" 11 2 24 0 2 281 77 1 5
"8012" "kr" 3 2 25 0 2 347 20 1 5
"8013" "kr" 3 2 25 0 1 282 28 0 5
"8014" "kr" 3 2 25 0 2 326 45 1 5
"8015" "kr" 3 2 25 0 2 300 66 1 5
"8016" "kr" 3 2 25 0 2 291 79 1 5
"8017" "kr" 5 2 25 0 2 361 21 1 5
"8018" "kr" 5 2 25 0 2 325 92 1 5
"8019" "kr" 7 2 25 0 2 310 30 1 5
"8020" "kr" 7 2 25 0 2 236 45 1 5
"8021" "kr" 7 2 25 0 2 312 52 1 5
"8022" "kr" 7 2 25 0 2 353 73 1 5
"8023" "kr" 7 2 25 0 2 264 100 1 5
"8024" "kr" 7 2 25 0 2 319 101 1 5
"8025" "kr" 11 2 25 0 1 284 22 0 5
"8026" "kr" 11 2 25 0 2 262 101 1 5
"8027" "kr" 1 2 26 0 2 258 102 1 5
"8028" "kr" 3 2 26 0 2 264 26 1 5
"8029" "kr" 7 2 26 0 2 284 35 1 5
"8030" "kr" 7 2 26 0 2 395 42 1 5
"8031" "kr" 7 2 26 0 2 280 82 1 5
"8032" "kr" 7 2 26 0 2 301 102 1 5
"8033" "kr" 11 2 26 0 2 246 12 1 5
"8034" "kr" 11 2 26 0 2 282 56 1 5
"8035" "kr" 11 2 26 0 2 276 92 1 5
"8036" "kr" 3 2 27 0 2 361 30 1 5
"8037" "kr" 3 2 27 0 2 322 87 1 5
"8038" "kr" 5 2 27 0 2 275 53 1 5
"8039" "kr" 7 2 27 0 2 318 62 1 5
"8040" "kr" 11 2 27 0 2 262 4 1 5
"8041" "kr" 11 2 27 0 2 292 25 1 5
"8042" "kr" 11 2 27 0 2 298 96 1 5
"8043" "kr" 3 2 28 0 2 292 25 1 5
"8044" "kr" 3 2 28 0 2 268 57 1 5
"8045" "kr" 3 2 28 0 1 227 64 0 5
"8046" "kr" 3 2 28 0 2 250 68 1 5
"8047" "kr" 5 2 28 0 2 475 49 1 5
"8048" "kr" 5 2 28 0 2 309 97 1 5
"8049" "kr" 7 2 28 0 2 279 44 1 5
"8050" "kr" 7 2 28 0 2 352 90 1 5
"8051" "kr" 1 2 29 0 2 412 93 1 5
"8052" "kr" 3 2 29 0 2 197 15 1 5
"8053" "kr" 3 2 29 0 1 265 56 0 5
"8054" "kr" 3 2 29 0 2 234 73 1 5
"8055" "kr" 3 2 29 0 2 365 95 1 5
"8056" "kr" 1 2 30 0 2 356 48 1 5
"8057" "kr" 3 1 30 0 2 233 101 0 5
"8058" "kr" 11 2 30 0 2 212 14 1 5
"8059" "kr" 3 2 31 0 2 274 53 1 5
"8060" "kr" 5 2 31 0 2 365 87 1 5
"8061" "kr" 1 2 32 0 2 340 51 1 5
"8062" "kr" 2 2 0 1 1 457 47 0 5
"8063" "kr" 2 1 0 1 1 485 83 1 5
"8064" "kr" 4 2 0 1 1 470 47 0 5
"8065" "kr" 4 1 0 1 1 430 83 1 5
"8066" "kr" 10 1 0 1 1 474 42 1 5
"8067" "kr" 2 1 1 1 1 491 42 1 5
"8068" "kr" 4 1 1 1 1 555 42 1 5
"8069" "kr" 8 1 1 1 1 359 48 1 5
"8070" "kr" 8 1 1 1 1 371 75 1 5
"8071" "kr" 2 1 2 1 1 546 21 1 5
"8072" "kr" 2 1 2 1 1 485 67 1 5
"8073" "kr" 4 1 2 1 1 387 21 1 5
"8074" "kr" 4 1 2 1 1 563 67 1 5
"8075" "kr" 6 1 2 1 1 407 43 1 5
"8076" "kr" 8 1 2 1 1 342 21 1 5
"8077" "kr" 9 1 2 1 1 467 77 1 5
"8078" "kr" 6 1 3 1 1 335 51 1 5
"8079" "kr" 6 1 3 1 1 624 78 1 5
"8080" "kr" 2 1 4 1 1 695 17 1 5
"8081" "kr" 4 1 4 1 1 523 17 1 5
"8082" "kr" 6 1 4 1 1 370 33 1 5
"8083" "kr" 8 1 4 1 1 351 40 1 5
"8084" "kr" 8 1 4 1 1 429 72 1 5
"8085" "kr" 9 1 4 1 1 410 65 1 5
"8086" "kr" 9 1 4 1 1 693 75 1 5
"8087" "kr" 9 1 4 1 1 402 90 1 5
"8088" "kr" 9 1 4 1 1 376 99 1 5
"8089" "kr" 10 1 4 1 1 438 28 1 5
"8090" "kr" 10 1 4 1 1 322 68 1 5
"8091" "kr" 2 1 5 1 1 509 14 1 5
"8092" "kr" 2 2 5 1 1 638 37 0 5
"8093" "kr" 4 1 5 1 1 434 14 1 5
"8094" "kr" 4 2 5 1 1 604 37 0 5
"8095" "kr" 6 1 5 1 1 386 50 1 5
"8096" "kr" 6 1 5 1 1 405 66 1 5
"8097" "kr" 8 1 5 1 1 340 2 1 5
"8098" "kr" 10 1 5 1 1 421 48 1 5
"8099" "kr" 10 1 5 1 1 304 69 1 5
"8100" "kr" 10 1 5 1 1 341 78 1 5
"8101" "kr" 2 2 6 1 1 557 27 0 5
"8102" "kr" 6 1 6 1 1 507 37 1 5
"8103" "kr" 6 2 6 1 1 450 47 0 5
"8104" "kr" 6 2 6 1 1 684 75 0 5
"8105" "kr" 6 1 6 1 1 374 95 1 5
"8106" "kr" 8 2 6 1 1 617 18 0 5
"8107" "kr" 8 1 6 1 1 441 99 1 5
"8108" "kr" 9 1 6 1 1 640 51 1 5
"8109" "kr" 9 1 6 1 1 608 55 1 5
"8110" "kr" 9 1 6 1 1 454 84 1 5
"8111" "kr" 10 1 6 1 1 723 25 1 5
"8112" "kr" 2 2 7 1 1 1016 85 0 5
"8113" "kr" 2 1 7 1 1 554 98 1 5
"8114" "kr" 4 2 7 1 1 643 85 0 5
"8115" "kr" 4 1 7 1 1 597 98 1 5
"8116" "kr" 6 1 7 1 1 520 6 1 5
"8117" "kr" 6 1 7 1 1 470 8 1 5
"8118" "kr" 6 1 7 1 1 411 17 1 5
"8119" "kr" 6 1 7 1 1 383 31 1 5
"8120" "kr" 6 1 7 1 1 435 46 1 5
"8121" "kr" 6 1 7 1 1 405 49 1 5
"8122" "kr" 6 1 7 1 1 361 61 1 5
"8123" "kr" 6 1 7 1 2 1251 82 0 5
"8124" "kr" 6 1 7 1 1 507 87 1 5
"8125" "kr" 8 1 7 1 1 451 12 1 5
"8126" "kr" 10 1 7 1 1 268 3 1 5
"8127" "kr" 2 1 8 1 1 801 34 1 5
"8128" "kr" 2 2 8 1 1 1342 69 0 5
"8129" "kr" 2 1 8 1 1 636 84 1 5
"8130" "kr" 4 1 8 1 1 416 34 1 5
"8131" "kr" 4 2 8 1 1 1007 69 0 5
"8132" "kr" 4 1 8 1 1 645 84 1 5
"8133" "kr" 6 1 8 1 1 353 58 1 5
"8134" "kr" 6 1 8 1 1 617 71 1 5
"8135" "kr" 6 1 8 1 1 991 76 1 5
"8136" "kr" 8 1 8 1 1 349 6 1 5
"8137" "kr" 10 2 8 1 1 400 1 0 5
"8138" "kr" 10 2 8 1 1 678 38 0 5
"8139" "kr" 10 1 8 1 1 460 67 1 5
"8140" "kr" 10 1 8 1 1 914 94 1 5
"8141" "kr" 2 2 9 1 1 656 4 0 5
"8142" "kr" 2 1 9 1 1 1160 49 1 5
"8143" "kr" 2 1 9 1 1 657 76 1 5
"8144" "kr" 4 2 9 1 1 519 4 0 5
"8145" "kr" 4 1 9 1 1 554 49 1 5
"8146" "kr" 4 1 9 1 1 369 76 1 5
"8147" "kr" 6 1 9 1 1 593 41 1 5
"8148" "kr" 6 1 9 1 1 503 74 1 5
"8149" "kr" 6 2 9 1 1 787 81 0 5
"8150" "kr" 8 1 9 1 1 428 11 1 5
"8151" "kr" 8 1 9 1 1 428 25 1 5
"8152" "kr" 8 1 9 1 1 623 67 1 5
"8153" "kr" 8 1 9 1 1 406 74 1 5
"8154" "kr" 8 1 9 1 1 448 81 1 5
"8155" "kr" 9 1 9 1 1 518 2 1 5
"8156" "kr" 9 1 9 1 1 476 18 1 5
"8157" "kr" 9 1 9 1 1 925 30 1 5
"8158" "kr" 9 1 9 1 1 443 41 1 5
"8159" "kr" 9 1 9 1 1 610 46 1 5
"8160" "kr" 10 1 9 1 1 918 29 1 5
"8161" "kr" 10 1 9 1 1 831 33 1 5
"8162" "kr" 10 1 9 1 1 354 58 1 5
"8163" "kr" 10 2 9 1 1 357 70 0 5
"8164" "kr" 10 1 9 1 1 323 74 1 5
"8165" "kr" 10 1 9 1 1 345 80 1 5
"8166" "kr" 10 1 9 1 1 531 91 1 5
"8167" "kr" 2 1 10 1 1 1197 1 1 5
"8168" "kr" 2 2 10 1 1 578 16 0 5
"8169" "kr" 2 2 10 1 1 882 43 0 5
"8170" "kr" 2 2 10 1 1 821 90 0 5
"8171" "kr" 4 1 10 1 1 776 1 1 5
"8172" "kr" 4 2 10 1 1 716 16 0 5
"8173" "kr" 4 2 10 1 1 746 43 0 5
"8174" "kr" 4 1 10 1 1 895 68 1 5
"8175" "kr" 4 2 10 1 1 572 90 0 5
"8176" "kr" 6 1 10 1 1 1230 7 1 5
"8177" "kr" 6 2 10 1 1 407 14 0 5
"8178" "kr" 6 1 10 1 1 600 45 1 5
"8179" "kr" 6 1 10 1 1 555 53 1 5
"8180" "kr" 8 1 10 1 1 424 38 1 5
"8181" "kr" 8 1 10 1 1 607 62 1 5
"8182" "kr" 8 1 10 1 1 657 77 1 5
"8183" "kr" 9 1 10 1 1 382 1 1 5
"8184" "kr" 9 1 10 1 1 386 11 1 5
"8185" "kr" 9 1 10 1 1 739 27 1 5
"8186" "kr" 9 1 10 1 1 428 33 1 5
"8187" "kr" 9 1 10 1 1 635 43 1 5
"8188" "kr" 9 1 10 1 1 591 53 1 5
"8189" "kr" 9 2 10 1 1 591 73 0 5
"8190" "kr" 9 1 10 1 1 967 85 1 5
"8191" "kr" 10 1 10 1 1 492 18 1 5
"8192" "kr" 2 1 11 1 1 856 51 1 5
"8193" "kr" 2 1 11 1 1 585 77 1 5
"8194" "kr" 2 1 11 1 1 655 81 1 5
"8195" "kr" 2 1 11 1 1 2202 91 1 5
"8196" "kr" 2 1 11 1 1 2309 92 1 5
"8197" "kr" 2 1 11 1 2 1867 94 0 5
"8198" "kr" 4 1 11 1 1 538 51 1 5
"8199" "kr" 4 1 11 1 1 463 77 1 5
"8200" "kr" 4 1 11 1 1 847 81 1 5
"8201" "kr" 4 1 11 1 2 785 91 0 5
"8202" "kr" 4 1 11 1 2 2407 92 0 5
"8203" "kr" 4 1 11 1 1 572 94 1 5
"8204" "kr" 6 1 11 1 1 490 2 1 5
"8205" "kr" 6 1 11 1 1 1361 4 1 5
"8206" "kr" 6 1 11 1 1 685 27 1 5
"8207" "kr" 6 1 11 1 1 534 32 1 5
"8208" "kr" 6 2 11 1 1 523 35 0 5
"8209" "kr" 6 1 11 1 1 602 44 1 5
"8210" "kr" 6 1 11 1 1 421 57 1 5
"8211" "kr" 6 2 11 1 1 687 91 0 5
"8212" "kr" 6 1 11 1 1 522 93 1 5
"8213" "kr" 8 2 11 1 1 506 52 0 5
"8214" "kr" 8 1 11 1 1 484 79 1 5
"8215" "kr" 8 1 11 1 1 481 83 1 5
"8216" "kr" 8 1 11 1 1 460 91 1 5
"8217" "kr" 9 1 11 1 1 501 9 1 5
"8218" "kr" 9 1 11 1 1 605 37 1 5
"8219" "kr" 9 1 11 1 1 453 42 1 5
"8220" "kr" 9 2 11 1 1 1232 56 0 5
"8221" "kr" 9 2 11 1 1 742 81 0 5
"8222" "kr" 9 1 11 1 1 938 87 1 5
"8223" "kr" 10 2 11 1 1 524 16 0 5
"8224" "kr" 10 2 11 1 1 457 23 0 5
"8225" "kr" 10 1 11 1 1 542 73 1 5
"8226" "kr" 10 1 11 1 1 346 82 1 5
"8227" "kr" 10 2 11 1 1 389 98 0 5
"8228" "kr" 2 1 12 1 1 599 9 1 5
"8229" "kr" 2 1 12 1 1 786 52 1 5
"8230" "kr" 2 1 12 1 1 753 78 1 5
"8231" "kr" 2 1 12 1 1 686 79 1 5
